disgust,"Last week a former school (secondary) mate of mine, who is now in á
a differentt school came to my room here at UNZA in my absence.  á
He was drunk and he vomited in my room.  I was unhappy."
shame,"A few years back I had proposed love to a girl who later turned out á
to be related to me.  Though we were in love with each other, we á
both felt ashamed and withdrew from each other."
guilt,"Last year I was asked to look after my niece while her mother was á
cooking.  Unfortunately the kid fell off the bed, I was confident á
that she would not fall and had not been paying much attention."
joy,"When I qualified for form I.  I was one of the three pupils who á
qualified for form I that year."
fear,"When I learnt that the girl I had impregnated was in hospital and á
was on the verge of dying as she had refused to accept the á
responsibility of her pregnancy and had wanted to commit suicide."
anger,"When I got home I found that the electrical supply had been á
disconnected despite my having paid ZESCO the full bill a few  á
days earlier."
sadness,"When I lost my grandmother.  She had been my guardian after the á
death of my father."
disgust,"When my demand for accomodation on the campus was refused and the á
rooms were allotted to first year students who were from ""Rucher"" á
and came from influential families."
shame,"When I told a girl that I could not take her out that night as I á
was entertaining my mother who had come from home.  However, I á
later met this girl with another girlfriend at a hostel where I á
had taken out another girlfriend of mine."
guilt,"When I told the driver at my workplace to lie and tell the boss á
that it was not me who was responsible for the delay.  The boss á
was very annoyed and the driver was punished and a day's salary á
was taken away from him."
joy,When my wife gave birth to a baby boy - my only son to date.
fear,"When burglars with guns forced themselves into my house and á
ordered me to give them money or face death."
anger,When my colleague spat on my face after a quarrel.
sadness,When my elder brother died.
disgust,"When my friend, after a beer spree vomitted in my sitting room."
shame,"When I was taken to the place where my uncle had defecated in his á
pants after having drunk beer."
guilt,"When it was discovered that I had done the assignment at my work á
place, this caused a lot of embarrassment for me."
joy,When my brother gave me a watch.
fear,Whhen the front tyre of the car burst.
anger,When I was insulted by a fellow student.
sadness,When the girl I loved turned me down.
disgust,When I found my girl in bed with another man.
shame,When I failed grade 7.
guilt,When I was caught going out with another girl by my girlfriend.
joy,"When I passed the first year and so I could come back for my á
second year."
fear,"I was working at a certain place and everyday after work dad á
would come to pick me up.  One day he did not come, it started á
getting very dark and I had no money on me and my home was very, á
very far away."
anger,"One day I had an appointment with my boyfriend which I had á
objected to in the begining, however he visited me and convinced á
me to come.  The day of the appointment; I had to wait for him á
for over an hour."
sadness,"When my grandmother passed away.  We had been waiting for it as á
she had been sick for years, but when it happened I found it hard á
to accept."
disgust,"When my grandmother came to stay with us permanently as she is a á
very difficult person to stay with and when she started telling á
false stories about us to other people."
shame,"When I realized that I was pregnant.  I thought about what my á
relatives and friends would think about me and I felt a lot of á
self pity."
guilt,"One day when I was working, I went out for dinner with friends á
without my parents knowledge and I only came home at 2300 hours."
joy,"I was very happy when I found out that I had passed with flying á
colours and that I had made it to the university."
